Total_Spending,Total_Purchase_Num,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Total_Household_Size,Campaign_Response_Rate,Response,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,Cluster
1001,23,0.1739130434782608,58350.0,53,2,0,1,2,0.0,0,0,148,5,6,1
1968,19,0.0526315789473684,91700.0,53,2,0,1,1,0.0,1,0,148,58,3,1
581,16,0.125,54006.0,39,2,1,0,3,0.0,0,0,152,42,7,1
16,3,0.3333333333333333,14421.0,28,0,1,0,2,0.2,0,0,134,81,5,3
1478,20,0.1,72504.0,52,2,0,1,2,0.0,0,0,145,43,2,0
1923,15,0.0666666666666666,79607.0,40,2,0,1,1,0.0,1,0,144,37,1,0
1662,21,0.0476190476190476,69930.0,53,2,1,0,2,0.0,0,0,143,21,3,0
99,7,0.1428571428571428,38829.0,65,4,1,0,3,0.0,0,0,133,86,5,2
392,13,0.1538461538461538,60905.0,74,2,1,0,3,0.0,0,0,137,27,2,0
367,12,0.1666666666666666,54210.0,45,1,1,0,3,0.0,0,0,144,18,5,3
1511,21,0.0476190476190476,82014.0,63,2,0,1,1,0.0,1,0,153,48,6,1
53,7,0.5714285714285714,15072.0,44,2,1,0,4,0.0,0,0,144,96,5,2
463,14,0.3571428571428571,62998.0,72,2,1,0,3,0.0,0,0,139,10,5,2
990,14,0.1428571428571428,52614.0,49,4,0,1,2,0.0,0,0,149,63,8,1
174,8,0.25,39791.0,53,3,1,0,3,0.0,0,0,145,89,7,2
901,21,0.0952380952380952,75903.0,73,2,1,0,3,0.0,0,0,145,50,3,1
46,5,0.4,25224.0,52,0,1,0,3,0.0,0,0,134,36,3,3
67,6,0.1666666666666666,50616.0,74,4,1,0,3,0.0,0,0,133,71,2,2
492,14,0.2142857142857142,43795.0,56,3,1,0,3,0.2,1,0,139,11,7,2
317,11,0.1818181818181818,37760.0,78,2,1,0,2,0.0,0,0,152,20,7,1
670,18,0.1111111111111111,77353.0,44,2,1,0,3,0.0,0,0,137,38,4,0
54,4,0.25,46106.0,48,3,1,0,4,0.0,0,0,132,84,6,2
290,11,0.2727272727272727,40049.0,50,2,1,0,3,0.0,0,0,149,61,5,3
2018,18,0.0555555555555555,82072.0,54,4,1,0,2,0.0,0,0,142,67,1,0
1693,28,0.0357142857142857,79143.0,60,3,1,0,2,0.0,0,0,153,2,3,1
59,6,0.3333333333333333,26759.0,52,2,0,1,2,0.0,0,0,135,65,6,3
1615,24,0.125,71128.0,51,2,0,1,2,0.0,0,0,151,80,7,1
2194,20,0.05,77568.0,45,2,1,0,3,0.6,0,0,152,30,5,4
1139,23,0.0869565217391304,55260.0,52,4,0,1,2,0.0,0,0,149,81,6,1
50,5,0.2,16813.0,74,2,0,1,1,0.2,0,0,142,49,7,3
152,8,0.5,44213.0,72,2,0,1,3,0.0,0,0,137,48,6,2
145,7,0.2857142857142857,42162.0,43,2,1,0,3,0.2,1,0,137,31,6,3
422,14,0.3571428571428571,58293.0,43,4,1,0,3,0.0,0,0,135,94,5,2
66,6,0.3333333333333333,32146.0,41,1,1,0,3,0.0,0,0,132,16,6,3
1314,18,0.3888888888888889,64504.0,71,4,1,0,5,0.0,1,0,146,81,7,2
1038,25,0.08,69805.0,72,4,1,0,3,0.0,0,0,135,50,2,0
602,17,0.1176470588235294,64713.0,54,2,0,1,2,0.0,1,0,135,11,4,0
818,11,0.0909090909090909,77882.0,43,3,1,0,2,0.0,0,0,132,29,1,0
820,21,0.1904761904761904,76532.0,49,2,1,0,4,0.0,0,0,140,38,5,1
1586,23,0.0869565217391304,69084.0,54,4,1,0,3,0.0,0,0,137,43,8,1
893,12,0.3333333333333333,60597.0,60,2,1,0,3,0.2,1,0,136,2,7,2
63,5,0.2,28440.0,50,4,1,0,3,0.0,0,0,142,87,8,2
756,14,0.0714285714285714,80910.0,38,1,0,1,1,0.0,0,0,150,71,1,0
41,4,0.25,38576.0,51,3,1,0,3,0.0,0,0,134,2,7,2
734,17,0.1764705882352941,78901.0,51,2,0,1,2,0.0,0,0,140,99,4,0
42,4,0.25,42403.0,53,4,1,0,3,0.0,0,0,137,18,8,2
680,18,0.1666666666666666,64795.0,53,2,1,0,3,0.0,0,0,148,23,2,1
1440,20,0.05,75507.0,45,2,1,0,2,0.0,0,0,132,56,3,0
39,4,0.25,49638.0,72,2,0,1,2,0.0,0,0,132,71,2,0
160,8,0.5,29999.0,38,4,0,1,2,0.0,0,0,147,22,8,3
1706,25,0.08,70356.0,79,4,1,0,2,0.0,0,0,150,20,6,1
990,16,0.0625,77142.0,76,2,1,0,2,0.0,0,0,143,54,2,0
52,5,0.4,28427.0,41,2,1,0,3,0.0,0,0,146,67,8,3
2086,21,0.0,92163.0,49,3,1,0,2,0.4,1,0,149,25,2,4
1382,22,0.0454545454545454,81795.0,72,2,1,0,2,0.0,0,0,150,74,2,1
69,5,0.2,41154.0,46,2,1,0,3,0.0,0,0,145,98,5,3
1957,26,0.0384615384615384,82384.0,69,3,1,0,2,0.2,1,0,150,55,1,4
367,13,0.3076923076923077,30538.0,53,3,1,0,3,0.0,0,0,151,27,10,2
1574,19,0.0526315789473684,83844.0,72,2,1,0,2,0.2,0,0,144,57,1,4
1853,24,0.0416666666666666,82347.0,67,1,1,0,2,0.4,0,0,150,38,3,4
769,20,0.05,65685.0,52,2,1,0,3,0.0,0,0,133,54,5,0
326,12,0.1666666666666666,49669.0,50,1,1,0,3,0.0,0,0,131,97,6,3
60,5,0.4,44393.0,59,2,1,0,4,0.0,0,0,140,86,4,2
735,19,0.1052631578947368,60093.0,50,2,1,0,3,0.0,0,0,142,92,6,1
1789,16,0.0625,85683.0,70,2,0,1,1,0.8,1,0,133,6,1,4
574,16,0.3125,59247.0,62,3,0,1,3,0.0,0,0,138,87,6,2
78,6,0.5,19789.0,49,1,1,0,3,0.2,0,0,137,24,5,3
1895,16,0.0625,61839.0,60,2,0,1,1,0.0,0,0,153,20,8,1
1336,18,0.0555555555555555,64849.0,67,2,0,1,1,0.0,1,0,150,42,5,1
1442,21,0.0476190476190476,75693.0,56,2,0,1,1,0.6,1,0,149,10,4,4
1730,28,0.5357142857142857,2447.0,45,2,1,0,3,0.0,0,0,148,42,1,1
1621,14,0.0714285714285714,90247.0,36,3,0,1,1,0.6,1,0,132,27,1,4
67,5,0.4,42429.0,51,2,0,1,2,0.0,0,0,135,99,5,3
1228,18,0.0555555555555555,72354.0,31,2,0,1,1,0.0,0,0,145,67,1,0
437,14,0.3571428571428571,45736.0,70,3,1,0,3,0.0,0,0,141,92,7,2
1345,17,0.1176470588235294,61618.0,33,1,0,1,1,0.0,0,0,151,27,3,1
201,9,0.2222222222222222,43638.0,55,2,0,1,2,0.0,0,0,153,37,7,3
2119,22,0.0,93027.0,83,4,1,0,2,0.2,0,0,145,77,2,4
811,21,0.0952380952380952,60554.0,49,4,0,1,2,0.0,0,0,141,8,6,1
1008,24,0.0416666666666666,81698.0,75,3,1,0,2,0.0,1,0,138,4,1,0
1158,17,0.0588235294117647,74250.0,66,4,1,0,2,0.0,0,0,135,90,1,0
1327,26,0.0769230769230769,71107.0,73,2,1,0,3,0.0,0,0,147,61,4,1
1169,14,0.2142857142857142,65487.0,67,3,1,0,2,0.0,0,0,136,48,2,0
1401,15,0.0666666666666666,79456.0,68,2,1,0,2,0.0,1,0,153,12,3,1
114,6,0.3333333333333333,34377.0,61,2,0,1,2,0.0,0,0,148,55,7,3
17,3,0.3333333333333333,40737.0,67,4,0,1,4,0.0,0,0,137,24,8,2
1536,22,0.0454545454545454,70116.0,52,4,1,0,2,0.0,0,0,147,73,1,1
70,6,0.5,33402.0,72,2,1,0,4,0.0,0,0,142,60,8,2
684,19,0.631578947368421,54450.0,68,2,1,0,4,0.0,0,0,152,0,8,2
1167,27,0.037037037037037,82716.0,80,4,0,1,1,0.0,0,0,138,8,2,0
34,5,0.4,34853.0,51,2,0,1,3,0.0,0,0,136,75,6,3
945,23,0.0434782608695652,65665.0,48,2,1,0,3,0.0,0,0,137,77,3,0
421,17,0.0588235294117647,62551.0,71,2,0,1,1,0.2,0,0,137,27,3,0
1754,15,0.0666666666666666,78789.0,44,3,0,1,1,0.0,1,0,153,12,2,1
23,3,0.3333333333333333,46779.0,64,1,0,1,3,0.0,0,0,142,55,4,3
2157,21,0.0476190476190476,83512.0,38,2,1,0,2,0.8,1,0,130,31,1,4
45,7,0.4285714285714285,21675.0,48,2,1,0,3,0.0,0,0,131,55,7,3
316,12,0.4166666666666667,48752.0,55,2,1,0,4,0.0,1,0,149,8,9,2
486,13,0.1538461538461538,45906.0,60,2,0,1,2,0.2,0,0,144,20,5,1
1662,22,0.5,57333.0,70,4,0,1,2,0.0,1,0,152,55,6,1
187,9,0.3333333333333333,41335.0,56,3,0,1,2,0.0,0,0,136,24,7,3
1828,17,0.0588235294117647,70643.0,40,4,1,0,2,0.0,1,0,151,66,6,1
1867,21,0.0476190476190476,79800.0,69,2,0,1,1,0.6,1,0,151,65,3,4
47,4,0.25,47821.0,57,1,1,0,4,0.0,0,0,138,54,8,2
1338,23,0.0434782608695652,64590.0,56,2,1,0,2,0.0,0,0,151,98,6,1
159,8,0.375,32313.0,42,4,1,0,3,0.0,0,0,147,60,9,2
133,6,0.3333333333333333,33812.0,39,1,0,1,2,0.0,0,0,150,86,6,3
38,5,0.4,36921.0,59,4,0,1,3,0.0,0,0,141,74,7,2
415,14,0.2142857142857142,47025.0,48,2,0,1,2,0.0,0,0,138,52,6,3
57,6,0.6666666666666666,7500.0,46,2,0,1,3,0.0,0,0,148,5,6,3
470,15,0.2,58025.0,45,2,1,0,3,0.0,0,0,137,81,4,0
683,17,0.1764705882352941,57937.0,42,1,1,0,3,0.0,0,0,134,56,3,0
343,12,0.3333333333333333,46086.0,68,2,0,1,2,0.0,0,0,138,34,4,0
1495,18,0.0555555555555555,80124.0,61,2,1,0,2,0.2,0,0,130,47,1,0
1240,26,0.0,102160.0,47,4,1,0,2,0.6,1,0,150,54,4,4
1026,23,0.0869565217391304,57304.0,73,2,1,0,3,0.0,0,0,146,61,5,1
116,7,0.1428571428571428,49187.0,48,4,1,0,3,0.0,0,0,136,63,2,2
1185,25,0.24,58710.0,54,2,0,1,2,0.0,0,0,145,77,6,1
2217,27,0.0,91712.0,77,3,0,1,1,0.2,1,0,139,47,3,4
981,20,0.05,72635.0,69,1,1,0,2,0.2,0,0,143,54,3,0
91,6,0.3333333333333333,38872.0,36,2,1,0,3,0.0,0,0,143,93,8,3
102,6,0.3333333333333333,40321.0,52,2,1,0,4,0.0,0,0,141,59,7,2
1924,18,0.0555555555555555,89120.0,65,3,1,0,2,0.2,0,0,133,78,1,0
44,5,0.4,29009.0,43,2,1,0,3,0.0,0,0,137,19,6,3
1088,23,0.0869565217391304,59462.0,74,2,1,0,3,0.0,0,0,148,29,7,1
484,15,0.2,56559.0,49,4,1,0,3,0.0,0,0,148,46,4,1
497,17,0.1176470588235294,72967.0,54,2,0,1,2,0.2,1,0,149,1,5,1
1371,20,0.05,85738.0,46,3,1,0,2,0.4,0,0,135,41,1,4
46,5,0.4,28567.0,42,2,0,1,2,0.0,0,0,143,57,6,3
8,3,0.3333333333333333,34578.0,52,4,1,0,5,0.0,0,0,133,1,6,2
1192,16,0.0625,71691.0,66,4,0,1,1,0.0,1,0,133,0,2,0
900,11,0.3636363636363636,58308.0,60,3,0,1,2,0.0,0,0,148,77,8,1
89,6,0.5,26091.0,67,2,1,0,4,0.0,0,0,134,84,5,2
48,5,0.6,31454.0,64,2,1,0,4,0.0,0,0,142,40,8,2
140,7,0.5714285714285714,42160.0,49,2,0,1,3,0.0,1,0,142,26,6,3
1782,24,0.0833333333333333,76995.0,75,3,1,0,3,0.2,0,0,145,91,5,1
1034,23,0.1304347826086956,70179.0,48,4,0,1,2,0.0,0,0,141,10,5,1
777,16,0.0625,71367.0,65,2,1,0,2,0.0,0,0,140,24,2,0
53,7,0.5714285714285714,7500.0,45,1,1,0,3,0.0,0,0,144,7,7,3
889,21,0.238095238095238,62466.0,54,1,1,0,3,0.0,0,0,136,13,4,0
792,20,0.05,79865.0,70,2,0,1,2,0.0,0,0,130,12,1,0
1241,18,0.1666666666666666,81300.0,61,4,1,0,3,0.2,1,0,150,17,5,1
561,16,0.125,56939.0,48,2,1,0,3,0.0,0,0,139,19,3,0
835,18,0.1666666666666666,33051.0,65,3,0,1,1,0.0,1,0,153,15,9,1
72,5,0.2,37126.0,53,4,1,0,3,0.2,1,0,133,9,6,2
413,14,0.2857142857142857,32644.0,51,4,1,0,3,0.2,0,0,148,38,8,2
1658,14,0.0714285714285714,74004.0,37,4,0,1,1,0.4,1,0,134,5,3,4
94,6,0.5,35704.0,72,2,1,0,4,0.0,0,0,136,54,4,2
2043,18,0.0555555555555555,79174.0,49,4,1,0,2,0.4,1,0,148,2,2,4
100,6,0.1666666666666666,42386.0,38,3,1,0,3,0.0,0,0,148,43,8,3
335,12,0.25,36634.0,70,3,1,0,3,0.0,0,0,143,0,7,2
20,3,0.3333333333333333,30772.0,48,2,1,0,4,0.0,0,0,134,89,6,2
1336,18,0.0555555555555555,80872.0,73,2,0,1,1,0.0,0,0,132,60,1,0
57,7,0.5714285714285714,7500.0,51,2,0,1,2,0.0,0,0,136,54,7,3
1672,25,0.04,84618.0,59,4,1,0,2,0.2,0,0,137,96,2,4
2006,20,0.05,82332.0,63,2,0,1,1,0.2,1,0,152,89,2,4
882,20,0.15,63967.0,56,2,1,0,3,0.0,0,0,141,57,2,0
971,24,0.125,65991.0,48,2,1,0,3,0.0,0,0,152,21,7,1
521,16,0.375,41769.0,69,1,0,1,2,0.0,0,0,147,31,8,3
20,3,0.3333333333333333,43142.0,55,3,1,0,4,0.0,0,0,134,84,7,2
1627,21,0.0476190476190476,73687.0,34,2,1,0,2,0.2,1,0,137,8,2,4
1395,19,0.1052631578947368,80011.0,44,2,1,0,3,0.0,0,0,144,3,4,1
31,5,0.4,22108.0,47,2,1,0,4,0.0,0,0,132,46,7,2
183,7,0.1428571428571428,46891.0,59,1,1,0,3,0.0,0,0,140,91,4,3
38,5,0.6,16860.0,63,2,1,0,4,0.0,0,0,152,19,7,2
1371,19,0.2105263157894736,63810.0,58,2,0,1,2,0.2,0,0,150,45,8,1
1053,15,0.1333333333333333,65104.0,48,3,1,0,3,0.0,0,0,138,4,7,1
91,6,0.1666666666666666,61917.0,50,4,1,0,4,0.0,0,0,137,83,5,2
79,5,0.2,38680.0,40,2,1,0,3,0.0,0,0,145,97,7,3
415,13,0.3076923076923077,40101.0,39,3,1,0,3,0.0,0,0,151,73,7,3
57,5,0.2,35682.0,54,4,0,1,2,0.0,0,0,130,34,2,0
1298,24,0.0416666666666666,87171.0,43,4,1,0,2,0.4,0,0,144,27,2,4
210,9,0.2222222222222222,26490.0,66,1,1,0,2,0.0,0,0,152,92,6,3
41,5,0.4,42554.0,46,2,1,0,4,0.0,0,0,148,93,4,2
34,4,0.25,28691.0,35,2,1,0,3,0.0,0,0,142,56,8,3
91,6,0.5,28510.0,43,2,0,1,3,0.0,0,0,145,72,5,3
156,7,0.2857142857142857,39922.0,41,2,1,0,3,0.0,0,0,147,30,8,3
1734,25,0.04,74485.0,77,2,1,0,2,0.0,0,0,140,58,3,0
641,15,0.0666666666666666,76800.0,59,1,1,0,2,0.0,0,0,134,33,1,0
1958,18,0.0555555555555555,72968.0,61,4,0,1,1,0.2,1,0,137,8,3,4
1643,26,0.0384615384615384,81843.0,64,3,1,0,2,0.0,0,0,144,13,3,1
94,7,0.7142857142857143,36997.0,56,2,0,1,3,0.0,0,0,147,72,5,2
55,5,0.4,25804.0,46,1,1,0,3,0.0,0,0,140,34,8,3
601,16,0.0625,41003.0,61,4,0,1,1,0.0,0,0,146,11,6,1
148,7,0.1428571428571428,50447.0,54,2,1,0,4,0.0,0,0,132,4,6,2
964,23,0.1739130434782608,74881.0,63,3,1,0,4,0.0,0,0,146,48,5,1
926,23,0.0434782608695652,83715.0,62,2,1,0,2,0.0,0,0,135,2,0,0
1149,16,0.0625,71853.0,42,2,1,0,2,0.0,0,0,144,29,1,0
1672,25,0.04,84618.0,59,4,1,0,2,0.2,0,0,137,96,2,4
76,6,0.5,34026.0,74,2,1,0,4,0.0,0,0,141,11,5,2
467,15,0.2666666666666666,51569.0,75,4,0,1,2,0.2,1,0,147,39,8,1
264,10,0.5,54252.0,68,2,0,1,3,0.0,0,0,143,25,6,2
797,19,0.0526315789473684,64090.0,68,2,1,0,3,0.0,1,0,141,8,5,1
1089,22,0.0454545454545454,72570.0,40,2,1,0,2,0.0,0,0,132,67,1,0
966,23,0.0869565217391304,64950.0,73,4,0,1,2,0.2,0,0,153,29,7,1
46,4,0.25,35701.0,65,2,1,0,2,0.0,0,0,146,36,6,3
1608,22,0.6818181818181818,157243.0,51,4,1,0,3,0.0,0,0,134,98,0,0
145,7,0.2857142857142857,38557.0,46,2,0,1,2,0.0,0,0,149,17,7,3
22,4,0.5,34587.0,71,2,1,0,4,0.0,0,0,131,68,4,2
1291,19,0.0526315789473684,77863.0,66,4,1,0,2,0.0,0,0,137,20,2,0
48,6,0.6666666666666666,23091.0,61,4,0,1,3,0.0,0,0,131,98,7,2
999,14,0.1428571428571428,55956.0,80,2,1,0,2,0.2,0,0,133,22,4,0
21,4,0.5,22263.0,73,2,0,1,3,0.0,0,1,133,31,6,2
507,16,0.125,59292.0,74,4,1,0,3,0.0,0,0,143,71,3,0
730,24,0.0416666666666666,86037.0,33,2,0,1,1,0.4,1,0,148,95,3,4
1471,21,0.1904761904761904,67419.0,54,2,1,0,3,0.0,0,0,148,29,5,1
1574,19,0.0526315789473684,83844.0,72,2,1,0,2,0.2,0,0,144,57,1,4
2091,21,0.0476190476190476,80141.0,38,3,1,0,2,0.2,1,0,148,20,6,4
594,17,0.1764705882352941,61467.0,76,4,1,0,4,0.0,0,0,149,69,5,1
235,10,0.7,46463.0,53,4,1,0,4,0.0,0,0,141,56,6,2
1138,26,0.0769230769230769,77226.0,61,2,1,0,3,0.0,0,0,134,29,3,0
11,3,0.3333333333333333,17688.0,45,2,1,0,3,0.0,0,1,148,82,8,3
1004,20,0.05,80685.0,30,2,1,0,2,0.0,0,0,153,55,2,1
518,16,0.1875,55954.0,56,4,1,0,3,0.0,0,0,134,63,7,2
1293,19,0.0526315789473684,74165.0,49,4,0,1,1,0.0,0,0,144,9,2,0
48,5,0.4,37401.0,51,4,1,0,3,0.0,0,0,132,14,7,2
75,5,0.4,23724.0,45,0,1,0,3,0.0,0,0,148,65,8,3
114,6,0.1666666666666666,45204.0,36,1,1,0,3,0.0,0,0,133,93,3,3
542,17,0.2352941176470588,44325.0,52,4,1,0,3,0.2,0,0,146,69,8,2
1220,28,0.1428571428571428,58656.0,68,3,1,0,3,0.2,0,0,152,25,6,1
46,5,0.4,21282.0,46,1,0,1,2,0.0,0,0,132,76,6,3
30,3,0.3333333333333333,37368.0,49,3,1,0,3,0.2,0,0,137,4,6,2
46,5,0.2,30351.0,50,4,1,0,3,0.0,1,0,143,19,9,2
55,4,0.25,31056.0,47,1,1,0,3,0.0,0,0,147,99,8,3
1631,23,0.0434782608695652,84906.0,52,2,1,0,2,0.6,0,0,139,98,2,4
967,12,0.0833333333333333,66294.0,59,2,0,1,1,0.0,0,0,133,68,2,0
890,22,0.1363636363636363,49269.0,53,4,1,0,3,0.0,0,0,153,92,7,1
1695,23,0.0869565217391304,73705.0,73,3,0,1,3,0.0,0,0,134,86,5,0
184,7,0.5714285714285714,38097.0,54,4,1,0,4,0.2,1,0,151,70,7,2
410,14,0.1428571428571428,50150.0,41,4,1,0,2,0.0,0,0,142,32,5,1
976,13,0.0769230769230769,62820.0,70,2,1,0,2,0.0,0,0,144,51,1,0
961,17,0.0588235294117647,87000.0,32,1,1,0,2,0.0,0,0,149,61,2,1
84,7,0.5714285714285714,21846.0,38,2,0,1,2,0.0,0,0,138,38,8,3
1152,24,0.2916666666666667,52973.0,68,3,1,0,3,0.0,0,0,150,92,8,1
575,13,0.1538461538461538,52914.0,53,2,1,0,3,0.2,0,0,148,32,7,1
1348,20,0.05,76140.0,76,4,1,0,2,0.0,0,0,132,57,2,0
57,7,0.4285714285714285,28442.0,46,2,1,0,4,0.0,0,0,134,53,4,2
1208,21,0.0476190476190476,81044.0,77,1,1,0,2,0.0,0,0,136,0,1,0
1143,15,0.4,46757.0,61,4,0,1,2,0.0,0,0,150,71,9,1
957,21,0.0952380952380952,60714.0,68,2,0,1,1,0.0,1,0,148,56,5,1
694,17,0.3529411764705882,50334.0,52,1,1,0,3,0.0,0,0,141,24,6,3
441,13,0.2307692307692307,43263.0,47,3,1,0,3,0.0,0,0,150,2,5,2
46,4,0.25,46015.0,69,4,1,0,4,0.4,0,0,133,25,7,2
121,7,0.5714285714285714,23228.0,40,2,1,0,3,0.0,0,0,136,91,8,3
1691,15,0.0666666666666666,94472.0,66,2,0,1,2,0.4,0,0,133,75,5,4
205,9,0.1111111111111111,28457.0,72,1,0,1,1,0.0,0,0,150,96,8,3
25,4,0.25,24206.0,54,2,0,1,2,0.0,0,0,146,66,6,3
388,13,0.1538461538461538,54111.0,59,4,0,1,2,0.0,0,0,140,97,5,0
1095,25,0.04,73059.0,77,4,1,0,3,0.0,0,0,140,36,4,0
83,5,0.4,31814.0,51,2,1,0,3,0.2,0,0,147,73,9,3
1893,16,0.0625,81380.0,57,3,0,1,1,0.0,0,0,148,51,2,1
11,3,0.3333333333333333,29298.0,73,3,1,0,4,0.0,0,0,140,60,5,2
1013,24,0.0833333333333333,66476.0,55,3,1,0,3,0.0,0,0,137,80,4,0
140,7,0.1428571428571428,58646.0,62,3,1,0,3,0.0,0,0,143,3,4,2
305,11,0.1818181818181818,68274.0,45,2,0,1,3,0.0,0,0,139,83,3,0
1210,26,0.0769230769230769,53653.0,71,2,0,1,1,0.0,0,0,150,29,6,1
20,4,0.25,34738.0,40,2,0,1,2,0.0,0,0,132,51,6,3
45,5,0.4,38725.0,69,4,1,0,4,0.0,0,0,132,52,4,2
395,14,0.0714285714285714,58692.0,59,2,1,0,3,0.0,0,0,133,21,7,0
1461,21,0.1904761904761904,67369.0,55,3,0,1,2,0.4,1,0,150,81,4,4
162,8,0.125,55375.0,47,2,1,0,3,0.0,0,0,139,3,2,0
29,4,0.5,15253.0,32,0,0,1,2,0.0,0,0,138,13,7,3
1870,16,0.0625,71964.0,66,2,0,1,1,0.0,0,0,144,81,3,0
72,4,0.5,41658.0,49,1,0,1,3,0.0,0,0,150,30,4,3
751,20,0.45,49505.0,53,3,1,0,4,0.0,0,0,146,4,8,2
17,3,0.3333333333333333,27469.0,77,2,1,0,2,0.0,0,0,153,2,6,3
491,15,0.2,59052.0,65,1,0,1,2,0.0,0,0,137,29,5,0
873,21,0.0952380952380952,60934.0,49,2,1,0,3,0.0,0,0,135,41,4,0
576,16,0.0625,70337.0,45,2,0,1,1,0.0,0,0,136,75,1,0
525,16,0.1875,50387.0,68,2,1,0,4,0.0,0,0,140,91,5,2
15,3,0.3333333333333333,39996.0,50,2,0,1,3,0.0,0,0,131,85,6,3
70,5,0.2,38961.0,51,3,1,0,3,0.0,0,0,136,60,7,2
251,10,0.1,67267.0,66,2,1,0,3,0.0,0,0,132,0,2,0
263,9,0.6666666666666666,46854.0,51,4,0,1,3,0.2,1,0,133,81,8,2
106,6,0.5,35322.0,56,2,1,0,5,0.0,0,0,153,34,8,2
351,12,0.3333333333333333,27683.0,46,4,1,0,3,0.0,0,0,153,90,8,2
1237,19,0.0526315789473684,84196.0,49,2,0,1,2,0.0,0,0,143,56,3,0
1381,20,0.05,69372.0,75,2,1,0,2,0.4,1,0,147,10,4,4
758,19,0.1052631578947368,72063.0,45,2,1,0,3,0.0,0,0,142,3,2,0
102,7,0.5714285714285714,27215.0,63,2,0,1,4,0.0,0,0,147,50,6,2
463,15,0.0666666666666666,61798.0,60,4,0,1,1,0.0,0,0,137,13,4,0
528,19,0.0526315789473684,78028.0,68,4,0,1,2,0.4,1,0,152,38,7,4
241,10,0.5,46097.0,68,2,1,0,3,0.0,0,0,145,11,4,2
825,21,0.0476190476190476,62670.0,70,4,1,0,3,0.0,0,0,135,57,3,0
858,15,0.0666666666666666,66825.0,57,2,1,0,2,0.0,0,0,142,73,2,0
28,5,0.2,30298.0,39,4,0,1,1,0.0,0,0,131,48,3,3
68,6,0.5,16626.0,53,2,1,0,4,0.0,0,0,136,76,9,2
1157,17,0.0588235294117647,77457.0,77,2,0,1,1,0.2,0,0,134,85,1,0
57,5,0.4,20425.0,38,0,1,0,3,0.0,0,0,150,5,7,3
1378,20,0.05,80134.0,30,2,1,0,2,0.8,0,0,135,11,5,4
279,11,0.4545454545454545,41551.0,60,4,1,0,4,0.0,0,0,141,51,8,2
61,5,0.4,22518.0,38,2,1,0,3,0.2,1,0,151,36,5,3
482,14,0.4285714285714285,41443.0,47,2,1,0,3,0.0,0,0,133,79,8,2
1631,14,0.0714285714285714,79419.0,54,3,1,0,2,0.0,0,0,130,96,2,0
446,15,0.2,46374.0,50,4,1,0,3,0.4,1,0,133,1,8,2
31,4,0.5,15287.0,45,2,0,1,2,0.2,1,0,151,60,7,3
44,6,0.5,16531.0,46,2,1,0,3,0.0,0,0,130,43,7,3
167,8,0.25,39763.0,53,3,0,1,2,0.0,1,0,141,9,9,3
877,21,0.1904761904761904,55424.0,48,4,1,0,3,0.2,1,0,149,6,6,1
28,3,0.3333333333333333,33697.0,54,2,0,1,2,0.2,0,0,140,34,7,3
60,4,0.25,18690.0,65,2,1,0,2,0.0,0,0,148,77,8,3
731,20,0.1,65210.0,69,2,1,0,3,0.4,0,0,134,25,6,4
438,14,0.2142857142857142,66726.0,67,3,1,0,4,0.2,0,0,136,61,7,2
37,4,0.25,42231.0,55,2,1,0,4,0.0,0,0,133,99,5,2
917,23,0.0869565217391304,71232.0,65,2,1,0,3,0.0,0,0,137,91,7,1
182,8,0.5,42395.0,43,1,0,1,3,0.0,0,0,133,35,7,3
270,11,0.3636363636363636,33955.0,49,2,0,1,2,0.0,0,0,141,92,8,3
223,8,0.5,46734.0,58,4,0,1,4,0.2,0,0,138,86,6,2
27,4,0.5,46344.0,70,2,0,1,3,0.0,0,0,134,38,5,2
48,5,0.4,25851.0,46,2,1,0,3,0.0,0,0,147,45,7,3
496,15,0.6,50729.0,66,4,0,1,3,0.0,0,0,144,62,6,2
1540,22,0.0454545454545454,64857.0,68,3,0,1,1,0.0,0,0,149,78,4,1
103,5,0.6,16005.0,44,0,1,0,3,0.0,0,0,153,69,8,3
793,21,0.1428571428571428,51983.0,60,2,0,1,2,0.0,0,0,152,95,7,1
1515,19,0.0526315789473684,72905.0,66,2,1,0,2,0.2,0,0,135,52,1,0
515,16,0.625,46049.0,48,2,1,0,4,0.0,1,0,141,11,7,2
1565,22,0.0454545454545454,74859.0,75,1,0,1,1,0.2,0,0,143,63,3,4
67,5,0.2,35544.0,46,3,0,1,2,0.0,0,0,134,77,7,3
265,11,0.5454545454545454,48195.0,68,2,1,0,4,0.0,0,0,135,53,6,2
2074,29,0.0344827586206896,68743.0,57,2,0,1,1,0.0,0,0,152,81,7,1
1453,18,0.1666666666666666,71022.0,46,2,0,1,2,0.2,0,0,135,30,8,1
99,6,0.3333333333333333,40800.0,60,2,1,0,5,0.0,0,1,148,77,7,2
59,4,0.25,35178.0,53,3,1,0,3,0.2,1,0,148,10,7,2
20,3,0.3333333333333333,45068.0,50,4,1,0,3,0.0,0,0,144,25,7,2
2349,25,0.0,93790.0,54,2,0,1,1,0.6,1,0,135,16,2,4
747,19,0.6842105263157895,54108.0,51,3,1,0,4,0.0,0,0,150,74,8,2
411,14,0.5,56962.0,59,3,1,0,5,0.0,0,0,139,60,7,2
