ID,Total_Spending,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchase_Num,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Total_Household_Size,Total_Children,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Campaign_Response_Rate,Response,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,Cluster
5602,1282,466,22,432,147,113,102,27,8,7,12,0.037037037037037,66973.0,35,4,1,0,2,0,0,0,0,0,0,0.0,0,0,144,98,3,1
1324,91,23,3,21,3,19,22,6,3,0,3,0.3333333333333333,38872.0,36,2,1,0,3,1,0,0,0,0,0,0.0,0,0,143,93,8,3
326,315,235,6,45,8,9,12,12,5,1,6,0.3333333333333333,51148.0,51,2,1,0,4,2,0,0,0,0,0,0.0,0,0,147,38,6,2
7224,31,10,0,10,3,1,7,4,1,1,2,0.5,31353.0,47,2,1,0,4,2,0,0,0,0,0,0.0,0,0,136,24,8,2
6999,834,656,16,106,32,16,8,22,7,3,12,0.0454545454545454,69661.0,44,3,1,0,2,0,0,0,0,0,0,0.0,0,0,132,80,3,0
9938,1600,519,17,813,27,173,51,16,4,6,6,0.0625,80067.0,70,2,1,0,2,0,0,0,0,0,1,0.2,0,0,139,82,2,0
6422,1270,344,189,482,50,33,172,16,5,6,5,0.0625,86718.0,70,2,1,0,2,0,0,0,0,0,0,0.0,0,0,148,20,2,0
3182,263,96,1,79,7,1,79,9,5,1,3,0.6666666666666666,46854.0,51,4,0,1,3,2,0,0,1,0,0,0.2,1,0,133,81,8,2
7300,535,448,4,34,6,4,39,16,8,1,7,0.1875,69142.0,72,2,0,1,2,1,0,0,0,1,0,0.2,0,0,130,50,5,0
10424,1295,265,138,553,224,23,92,17,4,4,9,0.0588235294117647,75922.0,56,2,0,1,1,0,0,0,0,0,0,0.0,0,0,137,60,1,0
8727,1150,587,43,337,42,87,54,26,11,6,9,0.1153846153846153,63693.0,46,2,0,1,2,1,0,0,0,0,0,0.0,0,0,139,63,6,1
2798,1240,763,29,138,76,176,58,26,7,9,10,0.0,102160.0,47,4,1,0,2,0,1,0,0,1,1,0.6,1,0,150,54,4,4
1030,38,22,0,13,0,0,3,4,1,0,3,0.5,40637.0,59,4,0,1,3,2,0,0,0,0,0,0.0,0,0,142,72,7,2
624,35,6,4,1,7,2,15,3,0,1,2,0.3333333333333333,18890.0,40,3,0,1,1,0,0,0,1,0,0,0.2,1,0,150,5,6,3
5176,53,7,6,13,7,6,14,4,1,0,3,0.25,29604.0,36,2,1,0,3,1,0,0,1,0,0,0.2,0,0,137,88,9,3
5552,293,81,18,113,47,13,21,11,4,2,5,0.5454545454545454,48721.0,61,3,0,1,3,2,0,0,0,0,0,0.0,0,0,144,50,6,2
868,65,54,0,7,0,0,4,5,2,0,3,0.2,44794.0,58,2,1,0,3,1,0,0,0,0,0,0.0,0,0,131,99,6,2
380,1804,1170,48,320,42,32,192,24,11,4,9,0.2083333333333333,64497.0,70,2,0,1,2,1,0,0,1,0,0,0.2,1,0,152,17,8,1
2677,241,72,24,68,65,4,8,10,3,1,6,0.5,46097.0,68,2,1,0,3,1,0,0,0,0,0,0.0,0,0,145,11,4,2
6521,1101,613,22,319,33,102,12,19,4,6,9,0.0526315789473684,77972.0,70,2,1,0,2,0,0,0,0,0,0,0.0,0,0,133,18,1,0
6927,264,224,0,30,0,0,10,11,5,1,5,0.7272727272727273,44377.0,56,4,1,0,4,2,0,0,0,0,0,0.0,0,0,151,70,8,2
2877,541,410,0,59,19,9,44,16,7,1,8,0.625,46014.0,50,3,1,0,4,2,0,0,0,0,0,0.0,0,0,147,21,7,2
0,1198,239,10,554,254,87,54,16,3,4,9,0.0625,70951.0,39,2,1,0,2,0,0,0,0,0,0,0.0,0,0,144,66,1,0
1584,482,171,7,171,25,19,89,14,8,1,5,0.4285714285714285,41443.0,47,2,1,0,3,1,0,0,0,0,0,0.0,0,0,133,79,8,2
7264,17,12,0,4,0,0,1,3,1,0,2,0.3333333333333333,52195.0,46,1,0,1,4,3,0,0,0,0,0,0.0,0,0,132,2,8,3
6274,1615,1076,16,417,42,48,16,24,8,10,6,0.0416666666666666,83790.0,76,3,1,0,2,0,0,0,0,1,1,0.4,0,0,138,81,3,4
1377,285,182,4,33,0,0,66,10,4,1,5,0.2,44551.0,70,3,0,1,2,1,0,0,0,0,0,0.0,0,0,140,24,7,2
454,1135,824,32,162,42,32,43,26,11,4,11,0.0769230769230769,69508.0,44,2,1,0,3,1,0,0,0,0,0,0.0,0,0,150,48,6,1
1755,114,30,11,25,29,1,18,6,1,1,4,0.1666666666666666,45204.0,36,1,1,0,3,1,0,0,0,0,0,0.0,0,0,133,93,3,3
2075,1047,377,10,540,80,30,10,15,3,5,7,0.0666666666666666,72460.0,55,2,1,0,2,0,0,0,0,0,0,0.0,0,0,138,56,1,0
4785,714,520,7,154,19,0,14,20,6,3,11,0.1,77622.0,54,4,1,0,4,2,0,0,0,0,0,0.0,0,0,133,3,3,0
9076,185,155,1,25,0,1,3,9,4,1,4,0.4444444444444444,30732.0,44,4,1,0,3,1,0,0,0,0,0,0.0,0,0,148,44,8,2
7079,1245,897,23,207,15,11,92,27,9,6,12,0.1851851851851851,63887.0,62,2,0,1,2,1,0,0,0,0,0,0.0,0,0,152,38,6,1
4653,189,131,0,16,2,1,39,8,3,1,4,0.5,42011.0,46,2,1,0,3,1,0,0,0,0,0,0.0,0,0,145,46,8,3
7375,576,297,7,79,0,11,182,14,8,2,4,0.1428571428571428,51369.0,48,2,1,0,3,1,0,0,0,0,0,0.0,0,0,150,84,8,1
709,1103,787,20,204,0,0,92,15,2,2,11,0.2,51537.0,72,2,0,1,2,1,0,0,0,0,0,0.0,0,0,149,27,8,1
460,1753,792,86,740,67,51,17,16,3,5,8,0.0625,79930.0,52,4,1,0,2,0,0,0,0,0,0,0.0,0,0,153,72,2,1
3726,17,4,1,9,3,0,0,3,1,0,2,0.3333333333333333,34320.0,38,4,1,0,3,1,0,0,0,0,0,0.0,0,0,134,66,8,2
6798,433,231,7,137,4,15,39,14,5,1,8,0.6428571428571429,37070.0,58,2,0,1,3,2,0,0,0,0,0,0.0,1,0,146,30,7,2
5341,1588,983,76,184,180,138,27,13,6,3,4,0.0769230769230769,81975.0,62,1,0,1,2,1,0,0,0,0,1,0.2,0,0,148,2,7,1
1606,22,3,1,8,4,3,3,3,1,0,2,0.3333333333333333,38590.0,53,2,1,0,3,1,0,0,0,0,0,0.0,0,0,144,65,8,3
9617,19,0,4,5,6,0,4,4,1,0,3,0.25,15033.0,73,2,0,1,1,0,0,0,0,0,0,0.0,0,0,132,37,3,3
3233,1117,562,21,464,28,10,32,26,7,8,11,0.1153846153846153,62745.0,59,4,1,0,3,1,0,0,0,0,0,0.0,0,0,145,89,5,1
89,69,5,9,20,6,8,21,6,2,0,4,0.3333333333333333,22212.0,49,1,1,0,3,1,0,0,0,0,0,0.0,0,0,137,49,6,3
2936,23,18,0,4,0,0,1,4,1,0,3,0.25,23661.0,42,3,1,0,3,1,0,0,0,0,0,0.0,0,0,137,46,7,3
9449,605,415,5,124,15,35,11,18,5,2,11,0.0555555555555555,79761.0,66,4,0,1,2,1,0,0,0,0,0,0.0,0,0,139,32,3,0
7297,57,5,3,10,12,7,20,7,3,1,3,0.5714285714285714,7500.0,51,2,0,1,2,1,0,0,0,0,0,0.0,0,0,136,54,7,3
313,2088,901,61,757,186,163,20,21,6,5,10,0.0476190476190476,73455.0,56,2,0,1,1,0,0,0,0,1,0,0.2,0,0,138,98,3,4
9940,1009,382,114,276,75,124,38,14,6,4,4,0.1428571428571428,64961.0,66,2,1,0,3,1,0,0,0,0,0,0.0,0,0,148,97,3,1
10735,26,14,1,7,2,1,1,4,2,0,2,0.25,22804.0,53,2,0,1,2,1,0,0,0,0,0,0.0,0,0,141,75,9,3
9529,1627,559,153,503,218,13,181,21,3,9,9,0.0476190476190476,73687.0,34,2,1,0,2,0,1,0,0,0,0,0.2,1,0,137,8,2,4
6439,1102,789,0,133,0,28,152,24,11,5,8,0.2916666666666667,61074.0,66,2,1,0,3,1,0,0,0,0,0,0.0,0,0,153,37,7,1
7411,17,11,0,5,0,0,1,4,1,0,3,0.5,31686.0,60,4,1,0,4,2,0,0,0,0,0,0.0,0,0,131,31,6,2
2176,1690,1218,16,272,104,0,80,14,5,3,6,0.1428571428571428,80134.0,52,2,1,0,3,1,1,0,0,1,1,0.6,1,0,144,40,6,4
9265,1390,925,64,179,133,12,77,19,9,4,6,0.1052631578947368,75027.0,71,2,1,0,3,1,0,0,0,0,0,0.0,0,0,148,74,5,1
8867,2126,864,134,768,150,38,172,19,4,10,5,0.0526315789473684,67546.0,36,4,1,0,2,0,0,0,0,0,0,0.0,0,0,152,90,3,1
8932,1531,960,28,183,220,70,70,21,9,6,6,0.1904761904761904,65176.0,55,3,1,0,3,1,0,0,0,0,0,0.0,0,0,150,57,6,1
10236,64,16,3,25,6,1,13,5,2,0,3,0.4,31160.0,49,3,0,1,2,1,0,0,0,0,0,0.0,0,0,140,59,8,3
6340,26,3,3,7,0,2,11,4,1,0,3,0.5,29938.0,39,2,0,1,2,1,0,0,0,0,0,0.0,0,0,138,52,6,3
10089,1112,168,148,444,32,172,148,28,6,9,13,0.0357142857142857,102692.0,50,2,0,1,1,0,1,1,0,1,1,0.8,1,0,145,5,2,4
2227,210,45,47,52,21,20,25,9,3,1,5,0.2222222222222222,26490.0,66,1,1,0,2,0,0,0,0,0,0,0.0,0,0,152,92,6,3
10992,1148,650,28,353,45,42,30,21,4,6,11,0.238095238095238,75702.0,57,2,1,0,4,2,0,0,0,0,0,0.0,0,0,152,77,8,1
5304,33,24,0,8,0,0,1,4,1,0,3,0.5,30899.0,50,4,0,1,2,1,0,0,0,0,0,0.0,0,0,151,35,6,3
309,1101,918,21,118,13,10,21,16,8,3,5,0.1875,63342.0,63,4,1,0,3,1,0,0,0,1,0,0.2,0,0,151,48,6,1
3406,322,138,33,87,28,24,12,12,3,2,7,0.3333333333333333,45989.0,60,2,0,1,2,1,0,0,0,0,0,0.0,0,0,151,97,3,1
2661,44,12,4,2,10,6,10,6,2,0,4,0.6666666666666666,18701.0,60,2,0,1,3,2,0,0,0,0,0,0.0,0,0,143,95,5,2
3153,17,11,0,4,0,0,2,3,1,0,2,0.3333333333333333,40737.0,67,4,0,1,4,3,0,0,0,0,0,0.0,0,0,137,24,8,2
10264,31,1,2,8,4,3,13,4,1,1,2,0.5,15287.0,45,2,0,1,2,1,0,0,1,0,0,0.2,1,0,151,60,7,3
1184,845,554,41,215,11,0,24,22,10,2,10,0.1363636363636363,69674.0,56,4,0,1,3,2,0,0,0,0,0,0.0,0,0,143,46,5,1
4200,275,167,2,62,24,13,7,11,4,1,6,0.3636363636363636,44159.0,54,3,1,0,3,1,0,0,0,0,0,0.0,0,0,130,85,5,2
9396,25,9,0,6,4,1,5,3,1,0,2,0.3333333333333333,37717.0,46,4,1,0,3,1,0,0,0,0,0,0.0,0,0,149,31,9,2
2387,275,177,2,71,3,2,20,11,5,2,4,0.5454545454545454,43776.0,72,3,1,0,4,2,0,0,0,0,0,0.0,1,0,147,9,8,2
6690,90,38,4,22,4,2,20,7,3,1,3,0.5714285714285714,38179.0,58,3,1,0,4,2,0,0,0,0,0,0.0,0,0,146,30,7,2
1225,1495,483,84,398,205,84,241,18,3,7,8,0.0555555555555555,80124.0,61,2,1,0,2,0,0,0,1,0,0,0.2,0,0,130,47,1,0
9703,184,77,2,35,0,1,69,7,3,2,2,0.5714285714285714,38097.0,54,4,1,0,4,2,0,0,1,0,0,0.2,1,0,151,70,7,2
291,981,182,74,298,162,149,116,12,3,3,6,0.0833333333333333,72940.0,54,2,1,0,2,0,0,0,0,0,0,0.0,0,0,143,13,1,0
4557,67,10,7,19,8,2,21,6,2,2,2,0.3333333333333333,22070.0,54,2,1,0,3,1,0,0,0,0,0,0.0,0,0,139,11,6,3
2379,1635,778,44,499,95,73,146,12,3,4,5,0.1666666666666666,69267.0,71,2,0,1,1,0,0,0,0,0,0,0.0,1,0,152,31,7,1
5726,60,16,7,23,0,8,6,7,3,0,4,0.4285714285714285,31788.0,41,3,0,1,2,1,0,0,0,0,0,0.0,0,1,133,15,5,3
3066,231,167,0,43,6,2,13,10,4,2,4,0.2,61905.0,49,4,1,0,3,1,0,0,0,0,0,0.0,0,0,135,2,5,2
6336,48,13,2,14,8,7,4,6,2,0,4,0.6666666666666666,29315.0,64,2,1,0,4,2,0,0,0,0,0,0.0,0,0,133,55,6,2
10967,99,33,6,40,3,7,10,6,2,0,4,0.5,33378.0,61,2,0,1,3,2,0,0,0,0,0,0.0,0,0,147,38,7,3
2304,770,625,7,99,10,22,7,21,6,3,12,0.0952380952380952,66313.0,61,4,1,0,3,1,0,0,0,0,0,0.0,0,0,140,86,4,0
3445,957,216,162,224,101,92,162,21,7,4,10,0.0952380952380952,60714.0,68,2,0,1,1,0,0,0,0,0,0,0.0,1,0,148,56,5,1
7828,818,68,129,396,188,22,15,11,3,3,5,0.0909090909090909,77882.0,43,3,1,0,2,0,0,0,0,0,0,0.0,0,0,132,29,1,0
3762,925,196,0,512,33,130,54,16,3,5,8,0.0625,69867.0,38,4,0,1,1,0,1,0,0,0,0,0.2,1,0,145,30,1,4
4391,908,635,15,100,20,7,131,21,9,3,9,0.0476190476190476,63841.0,56,3,0,1,2,1,0,0,0,0,0,0.0,0,0,144,64,6,1
4669,102,4,19,9,28,25,17,7,3,0,4,0.4285714285714285,24480.0,43,0,1,0,3,1,0,0,0,0,0,0.0,0,0,147,46,7,3
10144,576,297,7,79,0,11,182,14,8,2,4,0.1428571428571428,51369.0,48,2,1,0,3,1,0,0,0,0,0,0.0,0,0,150,84,8,1
8652,317,84,5,38,150,12,28,11,4,1,6,0.1818181818181818,37760.0,78,2,1,0,2,0,0,0,0,0,0,0.0,0,0,152,20,7,1
1672,461,204,7,149,20,15,66,14,5,1,8,0.0714285714285714,65640.0,50,4,1,0,3,1,0,0,0,0,0,0.0,0,0,134,74,2,0
8962,37,26,0,8,0,0,3,5,2,0,3,0.4,44319.0,49,3,1,0,4,2,0,0,0,0,0,0.0,0,0,132,18,5,2
9974,70,15,6,20,4,5,20,6,3,1,2,0.1666666666666666,30631.0,50,2,1,0,3,1,0,0,0,0,0,0.0,0,0,142,75,7,3
10983,930,304,98,230,150,74,74,22,6,3,13,0.0454545454545454,75278.0,72,2,1,0,2,0,0,0,0,0,0,0.0,0,0,147,17,3,1
8148,859,285,28,242,55,114,135,20,6,2,12,0.65,50898.0,68,3,1,0,4,2,0,0,0,0,0,0.0,0,0,148,88,5,2
10102,1478,395,183,565,166,141,28,21,5,11,5,0.0476190476190476,79946.0,58,2,0,1,1,0,0,0,0,0,0,0.0,0,0,132,19,3,0
4697,390,248,3,81,4,3,51,13,7,1,5,0.2307692307692307,35416.0,75,3,0,1,1,0,0,0,0,0,0,0.0,0,0,143,62,8,1
9262,52,20,6,5,0,9,12,4,1,0,3,0.25,32414.0,40,1,1,0,2,0,0,0,1,0,0,0.2,0,0,142,11,7,3
7254,137,39,0,56,20,8,14,7,3,1,3,0.4285714285714285,38361.0,55,2,1,0,3,1,0,0,0,0,0,0.0,0,0,136,74,7,2
4543,1919,777,129,573,216,21,203,18,2,7,9,0.0555555555555555,82497.0,44,2,1,0,2,0,0,0,0,0,1,0.2,0,0,150,32,4,4
4927,68,8,3,22,21,1,13,6,3,0,3,0.5,16626.0,53,2,1,0,4,2,0,0,0,0,0,0.0,0,0,136,76,9,2
10451,25,9,1,3,0,4,8,3,0,0,3,0.3333333333333333,29672.0,59,2,1,0,4,2,0,0,0,0,0,0.0,0,0,146,6,6,2
2926,1374,1241,0,80,0,13,40,20,3,6,11,0.15,55951.0,72,3,1,0,3,1,0,1,0,1,0,0.4,0,0,153,62,8,1
2874,32,6,4,7,4,3,8,4,1,0,3,0.25,35388.0,36,1,0,1,2,1,0,0,0,0,0,0.0,0,0,146,20,7,3
9738,100,65,4,16,0,4,11,6,3,0,3,0.1666666666666666,42386.0,38,3,1,0,3,1,0,0,0,0,0,0.0,0,0,148,43,8,3
7119,825,395,15,263,60,54,38,11,2,3,6,0.0909090909090909,68627.0,42,2,0,1,1,0,0,0,0,0,0,0.0,0,0,148,45,1,0
3924,916,801,0,80,0,0,35,23,8,3,12,0.217391304347826,57912.0,59,4,0,1,2,1,0,0,0,1,0,0.2,0,0,133,34,5,0
5827,62,36,0,12,2,2,10,7,3,1,3,0.5714285714285714,35246.0,66,2,0,1,3,2,0,0,0,0,0,0.0,0,0,132,53,5,2
5596,728,513,14,154,19,0,28,20,9,2,9,0.05,58821.0,68,1,1,0,3,1,0,0,0,0,0,0.0,0,0,139,44,6,0
10812,90,37,0,46,4,3,0,6,2,1,3,0.1666666666666666,46377.0,46,4,1,0,3,1,0,0,0,0,0,0.0,0,0,134,89,4,2
1717,273,80,15,93,20,13,52,10,5,1,4,0.3,39747.0,36,2,0,1,2,1,0,0,0,0,0,0.0,0,0,133,43,8,3
9491,66,14,1,21,2,3,25,7,3,1,3,0.4285714285714285,23976.0,40,2,1,0,3,1,0,0,0,0,0,0.0,0,0,136,68,7,3
9274,1213,525,147,112,219,147,63,22,6,7,9,0.0454545454545454,80950.0,63,3,1,0,2,0,1,0,0,0,0,0.2,0,0,145,44,2,4
6609,107,1,26,25,17,23,15,6,3,0,3,0.1666666666666666,27038.0,58,2,0,1,1,0,0,0,0,0,0,0.0,1,0,152,64,9,3
6963,1157,675,11,400,15,45,11,17,2,5,10,0.0588235294117647,77457.0,77,2,0,1,1,0,0,0,0,0,1,0.2,0,0,134,85,1,0
4440,546,509,0,27,0,0,10,17,8,3,6,0.0588235294117647,64100.0,60,3,1,0,3,1,0,0,0,1,0,0.2,0,0,140,93,7,1
1379,241,154,2,46,20,4,15,10,4,2,4,0.1,42670.0,32,3,1,0,2,0,0,0,0,0,0,0.0,0,0,144,12,4,3
10032,53,3,5,14,2,12,17,7,3,1,3,0.5714285714285714,12571.0,48,2,0,1,2,1,0,0,0,0,0,0.0,0,0,135,86,6,3
2826,37,25,0,8,2,0,2,5,2,0,3,0.4,22574.0,57,2,1,0,5,3,0,0,0,0,0,0.0,0,0,138,28,7,2
6320,1508,768,44,561,77,44,14,22,6,6,10,0.0454545454545454,70893.0,48,3,0,1,1,0,0,0,0,0,0,0.0,0,0,147,42,3,1
3050,235,185,0,28,3,2,17,10,3,1,6,0.6,54198.0,58,2,1,0,4,2,0,0,0,0,0,0.0,0,0,136,13,4,2
231,32,24,0,7,0,0,1,5,2,0,3,0.4,28839.0,68,3,1,0,4,2,0,0,0,0,0,0.0,0,0,134,86,5,2
2392,102,44,4,21,6,0,27,6,3,0,3,0.3333333333333333,40321.0,52,2,1,0,4,2,0,0,0,0,0,0.0,0,0,141,59,7,2
9478,401,91,64,128,65,3,50,13,4,3,6,0.1538461538461538,66503.0,39,2,0,1,2,1,0,0,0,0,0,0.0,0,0,153,30,3,1
113,28,11,0,7,3,1,6,4,1,0,3,0.5,30833.0,73,2,1,0,4,2,0,0,0,0,0,0.0,0,0,142,33,5,2
1802,680,412,5,119,38,29,77,18,3,3,12,0.1666666666666666,64795.0,53,2,1,0,3,1,0,0,0,0,0,0.0,0,0,148,23,2,1
520,30,3,3,7,6,2,9,3,1,0,2,0.3333333333333333,34421.0,50,2,1,0,3,1,0,0,0,0,0,0.0,0,0,142,81,7,3
8275,20,16,0,3,0,0,1,3,1,0,2,0.3333333333333333,47025.0,59,4,0,1,3,2,0,0,0,0,0,0.0,0,0,135,6,7,2
9750,1307,731,60,353,78,12,73,18,10,3,5,0.2777777777777778,64325.0,63,4,0,1,2,1,0,0,0,0,0,0.0,0,0,147,41,7,1
2607,630,424,17,118,7,23,41,18,8,2,8,0.3333333333333333,40464.0,71,2,0,1,2,1,0,0,0,0,0,0.0,0,0,148,78,8,1
7214,1283,792,0,275,45,45,126,17,4,8,5,0.0588235294117647,62187.0,67,2,1,0,2,0,0,0,0,0,0,0.0,0,0,142,49,3,0
5835,65,21,2,28,3,2,9,6,2,0,4,0.5,14849.0,48,4,0,1,2,1,0,0,0,0,0,0.0,0,0,142,39,8,3
3896,37,22,1,11,0,1,2,4,1,0,3,0.25,27255.0,40,2,1,0,3,1,0,0,0,0,0,0.0,0,0,138,3,7,3
10350,38,33,0,5,0,0,0,4,1,0,3,0.25,54432.0,74,4,1,0,5,3,0,0,0,0,0,0.0,0,0,144,37,4,2
7786,160,68,7,59,10,5,11,8,3,1,4,0.5,29999.0,38,4,0,1,2,1,0,0,0,0,0,0.0,0,0,147,22,8,3
2861,23,9,1,6,3,0,4,3,1,0,2,0.3333333333333333,24072.0,41,2,0,1,2,1,0,0,0,0,0,0.0,0,0,145,79,8,3
663,71,40,2,15,8,0,6,5,1,1,3,0.2,33996.0,35,4,0,1,1,0,0,0,0,0,0,0.0,0,0,140,46,4,3
10675,1161,909,11,218,0,0,23,17,9,3,5,0.1176470588235294,66334.0,68,4,1,0,3,1,0,0,0,0,0,0.0,1,0,145,82,5,1
2521,59,23,1,13,2,2,18,4,1,1,2,0.25,35178.0,53,3,1,0,3,1,0,0,1,0,0,0.2,1,0,148,10,7,2
9592,33,11,2,9,3,0,8,5,2,0,3,0.4,22010.0,41,2,1,0,3,1,0,0,0,0,0,0.0,0,0,142,51,8,3
10151,946,317,46,247,151,46,139,21,4,5,12,0.0476190476190476,62204.0,64,2,0,1,3,2,0,0,0,0,0,0.0,0,0,152,38,3,1
7381,1442,797,153,293,72,97,30,21,11,4,6,0.0476190476190476,75693.0,56,2,0,1,1,0,1,0,0,1,1,0.6,1,0,149,10,4,4
4099,62,10,2,16,11,2,21,4,1,0,3,0.25,30675.0,52,2,1,0,3,1,0,0,0,0,0,0.0,0,0,150,14,8,3
9560,1674,856,61,570,40,25,122,21,7,6,8,0.0476190476190476,83003.0,59,2,1,0,2,0,0,0,0,0,1,0.2,1,0,146,18,3,4
10172,1538,456,19,832,75,118,38,20,4,5,11,0.05,68655.0,36,2,0,1,1,0,0,0,0,0,0,0.0,0,0,153,95,3,1
11191,139,37,32,38,11,3,18,7,2,1,4,0.1428571428571428,41411.0,38,2,0,1,1,0,0,0,0,0,0,0.0,0,0,137,11,6,3
9707,1182,1103,0,45,0,0,34,17,4,2,11,0.1764705882352941,55212.0,55,4,1,0,3,1,0,1,0,1,0,0.4,0,0,149,65,8,1
6245,507,378,14,68,19,14,14,16,3,5,8,0.125,59292.0,74,4,1,0,3,1,0,0,0,0,0,0.0,0,0,143,71,3,0
8234,18,1,6,7,0,1,3,3,1,0,2,0.3333333333333333,27190.0,51,0,1,0,3,1,0,0,1,0,0,0.2,1,0,141,13,8,3
1411,940,204,34,204,172,153,173,15,2,9,4,0.0666666666666666,82623.0,72,2,0,1,1,0,0,0,0,0,0,0.0,0,0,138,58,1,0
8553,42,30,0,9,0,0,3,4,1,0,3,0.5,44300.0,59,2,1,0,4,2,0,0,0,0,0,0.0,0,0,142,65,6,2
1826,1190,189,104,379,111,189,218,14,4,4,6,0.0714285714285714,84835.0,54,2,0,1,1,0,0,0,0,0,0,0.0,1,0,130,0,1,0
8842,44,15,0,12,7,3,7,5,2,0,3,0.6,30372.0,53,2,0,1,3,2,0,0,0,0,0,0.0,0,0,148,33,7,3
11030,16,9,0,3,0,0,4,3,1,0,2,0.3333333333333333,33181.0,48,3,1,0,3,1,0,0,1,0,0,0.2,0,0,136,90,6,2
2579,835,495,33,255,11,33,8,22,6,7,9,0.1818181818181818,71113.0,67,2,1,0,3,1,0,0,0,0,0,0.0,0,0,136,95,4,0
175,1443,656,80,455,52,107,93,20,8,4,8,0.1,71952.0,38,2,1,0,3,1,0,0,1,0,1,0.4,0,0,148,93,4,4
9185,1029,452,20,514,13,30,0,15,4,6,5,0.2,69759.0,58,4,0,1,1,0,0,0,0,0,0,0.0,1,0,138,38,3,0
11056,1188,546,91,410,119,0,22,17,3,4,10,0.0588235294117647,72099.0,50,2,1,0,2,0,0,0,0,0,0,0.0,0,0,150,18,1,1
9365,1277,1048,0,217,0,0,12,19,11,3,5,0.2631578947368421,60000.0,48,4,0,1,2,1,0,0,0,0,0,0.0,0,0,148,57,6,1
6201,49,22,2,14,0,1,10,5,2,0,3,0.4,38643.0,46,2,0,1,3,2,0,0,0,0,0,0.0,0,1,137,45,7,3
2061,99,78,0,11,0,0,10,6,2,0,4,0.1666666666666666,50737.0,69,2,1,0,3,1,0,0,0,1,0,0.2,0,0,144,61,6,2
6184,1670,561,64,785,84,128,48,14,3,3,8,0.0714285714285714,68462.0,55,4,1,0,2,0,0,0,0,0,0,0.0,0,0,149,6,1,1
6142,900,629,17,177,69,0,8,13,5,3,5,0.0769230769230769,65073.0,81,3,1,0,2,0,0,0,0,0,0,0.0,0,1,140,65,2,0
4107,425,269,15,69,15,19,38,14,4,6,4,0.1428571428571428,46681.0,76,4,1,0,4,2,0,0,0,0,0,0.0,0,0,139,52,5,2
7274,2153,736,163,818,212,163,61,21,4,7,10,0.0476190476190476,78618.0,67,2,1,0,2,0,0,0,0,1,0,0.2,0,0,151,87,2,4
9336,636,512,0,83,0,0,41,18,6,2,10,0.1666666666666666,62187.0,55,4,0,1,2,1,0,0,0,0,0,0.0,0,0,133,38,4,0
2958,57,19,3,10,11,8,6,7,2,1,4,0.4285714285714285,28442.0,46,2,1,0,4,2,0,0,0,0,0,0.0,0,0,134,53,4,2
933,25,9,0,6,4,1,5,3,1,0,2,0.3333333333333333,37717.0,46,4,1,0,3,1,0,0,0,0,0,0.0,0,0,149,31,9,2
5837,494,247,8,160,6,8,65,15,6,3,6,0.4666666666666667,51479.0,57,2,1,0,4,2,0,0,0,0,0,0.0,0,0,148,67,7,2
10704,693,404,0,92,28,27,142,17,6,2,9,0.1176470588235294,54803.0,55,2,0,1,2,1,0,0,0,0,0,0.0,0,0,153,65,4,1
5125,1348,333,0,815,129,42,29,25,4,10,11,0.04,79530.0,64,2,1,0,2,0,0,0,0,0,0,0.0,0,0,144,64,2,0
4432,51,2,3,20,6,11,9,5,2,0,3,0.4,31615.0,48,2,0,1,2,1,0,0,0,0,0,0.0,0,0,146,82,7,3
5955,1932,833,33,549,151,133,233,15,4,3,8,0.0666666666666666,72025.0,62,2,1,0,2,0,0,0,0,0,0,0.0,0,0,150,27,3,1
2928,990,789,0,142,12,9,38,14,2,4,8,0.1428571428571428,52614.0,49,4,0,1,2,1,0,0,0,0,0,0.0,0,0,149,63,8,1
5680,30,10,4,7,0,6,3,4,1,0,3,0.25,35684.0,40,1,1,0,3,1,0,0,0,0,0,0.0,0,0,132,66,6,3
10313,254,159,4,45,6,2,38,10,5,1,4,0.6,48178.0,49,2,1,0,4,2,0,0,0,0,0,0.0,0,0,150,69,8,2
2557,29,7,1,6,3,1,11,4,1,1,2,0.25,29548.0,54,3,0,1,2,1,0,0,1,0,0,0.2,0,0,140,52,4,3
1245,1371,977,12,253,16,12,101,19,4,3,12,0.2105263157894736,63810.0,58,2,0,1,2,1,0,0,0,1,0,0.2,0,0,150,45,8,1
1519,73,38,4,22,3,3,3,6,3,0,3,0.5,38578.0,52,4,0,1,3,2,0,0,0,0,0,0.0,1,0,142,2,8,2
10703,120,57,0,27,0,0,36,7,3,2,2,0.5714285714285714,46098.0,49,3,0,1,3,2,0,0,0,0,0,0.0,0,0,153,86,8,2
1726,81,3,9,15,13,2,39,4,1,1,2,0.25,22585.0,54,2,0,1,1,0,0,0,1,0,0,0.2,1,0,146,23,9,3
4459,37,10,4,14,4,4,1,4,1,0,3,0.25,30279.0,35,2,0,1,2,1,0,0,0,0,0,0.0,0,0,148,13,8,3
