Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Marital_Status_Grouped,Marital_Merged_Couples,Marital_Merged_Single_Household,Marital_Merged_Unknown,Age,Total_Children,Total_Household_Size,Total_Spending,Loyalty_Months,Campaign_Response_Rate,Shopping_Frequency
4,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,60,2,4,68,146,0.0,7
1,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,80,152,0.2,5
4,66973.0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,35,0,2,1282,144,0.0,28
0,36640.0,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,Single_Household,0,1,0,124,1,2,65,139,0.0,6
2,38872.0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,36,1,3,91,143,0.0,8
2,51148.0,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,2,4,315,146,0.0,16
2,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,47,2,4,31,136,0.0,6
3,69661.0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,44,0,2,834,131,0.0,23
2,80067.0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,Couples,1,0,0,70,0,2,1600,139,0.2,17
2,86718.0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,70,0,2,1270,148,0.0,17
4,46854.0,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,51,2,3,263,133,0.2,15
2,69142.0,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,Single_Household,0,1,0,72,1,2,535,130,0.2,19
2,75922.0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,56,0,1,1295,137,0.0,18
2,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,46,1,2,1150,139,0.0,29
4,40637.0,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,59,2,3,38,141,0.0,6
3,18890.0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,40,0,1,35,150,0.2,4
2,29604.0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,Couples,1,0,0,36,1,3,53,137,0.2,5
3,48721.0,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,61,2,3,293,144,0.0,17
2,44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,58,1,3,65,131,0.0,6
2,64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,70,1,2,1804,152,0.2,29
2,46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,1,3,241,145,0.0,15
2,77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,70,0,2,1101,133,0.0,20
4,44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,56,2,4,264,151,0.0,19
3,46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,2,4,541,147,0.0,26
2,70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,39,0,2,1198,144,0.0,17
2,41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,47,1,3,482,133,0.0,20
0,52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,46,3,4,17,132,0.0,4
3,83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,Couples,1,0,0,76,0,2,1615,137,0.4,25
3,44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,70,1,2,285,140,0.0,12
2,69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,44,1,3,1135,150,0.0,28
0,45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,36,1,3,114,133,0.0,7
2,72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,0,2,1047,137,0.0,16
4,77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,2,4,714,132,0.0,22
4,30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,44,1,3,185,148,0.0,13
2,63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,62,1,2,1245,152,0.0,32
2,42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,189,145,0.0,12
2,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,576,150,0.0,16
2,51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,72,1,2,1103,149,0.0,18
4,79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,0,2,1753,153,0.0,17
4,34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,38,1,3,17,134,0.0,4
2,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,58,2,3,433,145,0.0,23
0,81975.0,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,Single_Household,0,1,0,62,1,2,1588,148,0.2,14
2,38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,53,1,3,22,144,0.0,4
2,15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,73,0,1,19,132,0.0,5
4,62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,1,3,1117,145,0.0,29
0,22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,69,137,0.0,8
3,23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,42,1,3,23,137,0.0,5
4,79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,66,1,2,605,139,0.0,19
2,7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,51,1,2,57,136,0.0,11
0,60182.0,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,131,1,2,22,131,0.0,4
2,73455.0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,Single_Household,0,1,0,56,0,1,2088,138,0.2,22
2,64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,66,1,3,1009,148,0.0,16
2,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,53,1,2,26,141,0.0,5
2,73687.0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,Couples,1,0,0,34,0,2,1627,137,0.2,22
2,61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,66,1,3,1102,153,0.0,31
4,31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,60,2,4,17,131,0.0,6
2,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,Couples,1,0,0,52,1,3,1690,143,0.6,16
2,75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,71,1,3,1390,148,0.0,21
4,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,36,0,2,2126,152,0.0,20
3,65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,1531,150,0.0,25
3,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,1,2,64,139,0.0,7
2,29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,39,1,2,26,138,0.0,6
0,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,66,0,2,210,151,0.0,11
2,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,57,2,4,1148,152,0.0,26
4,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,50,1,2,33,151,0.0,6
4,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,Couples,1,0,0,63,1,3,1101,151,0.2,19
2,45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,60,1,2,322,150,0.0,16
2,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,60,2,3,44,143,0.0,10
4,40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,67,3,4,17,137,0.0,4
2,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,45,1,2,31,151,0.2,6
4,69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,56,2,3,845,143,0.0,25
3,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,1,3,275,130,0.0,15
4,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,25,149,0.0,4
3,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,Couples,1,0,0,72,2,4,275,147,0.0,17
3,38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,58,2,4,90,146,0.0,11
2,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,Couples,1,0,0,61,0,2,1495,130,0.2,19
4,38097.0,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,Couples,1,0,0,54,2,4,184,151,0.2,11
2,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,0,2,981,142,0.0,13
2,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,1,3,67,139,0.0,8
2,69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,71,0,1,1635,151,0.0,14
3,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,Single_Household,0,1,0,41,1,2,60,133,0.0,10
4,61905.0,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,231,135,0.0,12
2,29315.0,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,2,4,48,133,0.0,10
2,33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,61,2,3,99,147,0.0,9
4,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,61,1,3,770,139,0.0,23
2,60714.0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,68,0,1,957,148,0.0,23
3,77882.0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,43,0,2,818,132,0.0,12
4,69867.0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,Single_Household,0,1,0,38,0,1,925,145,0.2,17
3,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,56,1,2,908,144,0.0,22
1,24480.0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,43,1,3,102,147,0.0,10
2,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,576,150,0.0,16
2,37760.0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,78,0,2,317,152,0.0,13
4,65640.0,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,461,134,0.0,15
3,44319.0,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,2,4,37,132,0.0,7
2,30631.0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,70,142,0.0,7
2,75278.0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,72,0,2,930,147,0.0,23
3,50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,2,4,859,148,0.0,33
2,79946.0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,58,0,1,1478,132,0.0,22
3,35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,75,0,1,390,143,0.0,16
0,32414.0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,Couples,1,0,0,40,0,2,52,142,0.2,5
2,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,137,136,0.0,10
2,82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,Couples,1,0,0,44,0,2,1919,150,0.2,19
2,16626.0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,53,2,4,68,135,0.0,9
2,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,2,4,25,146,0.0,4
3,55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,Couples,1,0,0,72,1,3,1374,152,0.4,23
0,35388.0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,36,1,2,32,146,0.0,5
3,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,38,1,3,100,148,0.0,7
2,68627.0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,42,0,1,825,148,0.0,12
4,57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,Single_Household,0,1,0,59,1,2,916,133,0.2,28
2,35246.0,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,66,2,3,62,132,0.0,11
0,58821.0,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,1,3,728,139,0.0,21
4,46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,90,134,0.0,7
2,39747.0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,36,1,2,273,132,0.0,13
2,23976.0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,40,1,3,66,136,0.0,10
3,80950.0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,Couples,1,0,0,63,0,2,1213,145,0.2,23
2,27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,58,0,1,107,152,0.0,7
2,77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,Single_Household,0,1,0,77,0,1,1157,134,0.2,18
3,64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,Couples,1,0,0,60,1,3,546,140,0.2,18
3,42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,32,0,2,241,144,0.0,11
2,12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,48,1,2,53,135,0.0,11
2,22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,57,3,5,37,138,0.0,7
3,70893.0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,48,0,1,1508,147,0.0,23
2,54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,58,2,4,235,136,0.0,16
3,28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,2,4,32,134,0.0,7
2,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,2,4,102,141,0.0,8
2,66503.0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,39,1,2,401,153,0.0,15
2,30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,73,2,4,28,142,0.0,6
2,64795.0,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,53,1,3,680,148,0.0,21
2,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,30,142,0.0,4
4,47025.0,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,59,2,3,20,135,0.0,4
4,64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,63,1,2,1307,147,0.0,23
2,40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,71,1,2,630,148,0.0,24
2,62187.0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,67,0,2,1283,142,0.0,18
4,14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,48,1,2,65,142,0.0,9
2,27255.0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,40,1,3,37,138,0.0,5
4,54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,74,3,5,38,144,0.0,5
4,29999.0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,38,1,2,160,147,0.0,12
2,24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,41,1,2,23,145,0.0,4
4,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,35,0,1,71,140,0.0,6
4,66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,Couples,1,0,0,68,1,3,1161,145,0.0,19
3,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,Couples,1,0,0,53,1,3,59,148,0.2,5
2,22010.0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,41,1,3,33,142,0.0,7
2,62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,64,2,3,946,152,0.0,22
2,75693.0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,3,11,1,Single_Household,0,1,0,56,0,1,1442,149,0.6,22
2,30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,62,150,0.0,5
2,83003.0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,Couples,1,0,0,59,0,2,1674,146,0.2,22
4,83532.0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,3,11,0,Couples,1,0,0,125,0,2,1853,139,0.2,15
2,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,36,0,1,1538,153,0.0,21
2,41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,38,0,1,139,137,0.0,8
4,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,Couples,1,0,0,55,1,3,1182,149,0.4,20
4,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,74,1,3,507,143,0.0,18
1,27190.0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,3,11,1,Couples,1,0,0,51,1,3,18,141,0.2,4
2,82623.0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,72,0,1,940,138,0.0,16
2,44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,2,4,42,142,0.0,6
2,84835.0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,54,0,1,1190,130,0.0,15
2,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,53,2,3,44,148,0.0,8
3,33181.0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,16,136,0.2,4
2,71113.0,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,67,1,3,835,136,0.0,26
2,71952.0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,Couples,1,0,0,38,1,3,1443,148,0.4,22
4,69759.0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,58,0,1,1029,138,0.0,18
2,72099.0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,0,2,1188,150,0.0,18
4,60000.0,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,48,1,2,1277,148,0.0,24
2,38643.0,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,3,11,0,Single_Household,0,1,0,46,2,3,49,137,0.0,7
2,50737.0,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,Couples,1,0,0,69,1,3,99,144,0.2,7
4,68462.0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,0,2,1670,149,0.0,15
3,65073.0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0,Couples,1,0,0,81,0,2,900,140,0.0,14
4,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,76,2,4,425,139,0.0,16
2,78618.0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,3,11,0,Couples,1,0,0,67,0,2,2153,151,0.2,22
4,62187.0,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,55,1,2,636,133,0.0,21
2,28442.0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,2,4,57,134,0.0,10
4,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,25,149,0.0,4
2,51479.0,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,57,2,4,494,148,0.0,22
2,54803.0,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,55,1,2,693,152,0.0,19
2,79530.0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,0,2,1348,144,0.0,26
2,31615.0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,48,1,2,51,146,0.0,7
2,72025.0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,62,0,2,1932,150,0.0,16
4,52614.0,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,1,2,990,149,0.0,16
0,35684.0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,40,1,3,30,132,0.0,5
2,48178.0,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,2,4,254,150,0.0,16
3,29548.0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,3,11,0,Single_Household,0,1,0,54,1,2,29,140,0.2,5
